repeat,fold,model,n,auc,within_site_auc,ap,balanced_accuracy,brier
3,1,full_covariates_tiv_lr,117,0.715507075471698,0.7175866495507061,0.697426460919568,0.6518278301886793,0.2127684835615882
3,1,full_functional_lr,117,0.7116745283018868,0.699614890885751,0.7006455032892777,0.6140919811320755,0.21432442417360714
3,1,full_functional_mlp,117,0.7169811320754716,0.699614890885751,0.7070458458827011,0.6251474056603774,0.2115504054803115
3,1,full_functional_tiv_mlp,117,0.7264150943396227,0.7047496790757382,0.7104483107749688,0.6345813679245282,0.209558939869618
3,1,full_fusion_lr,117,0.7116745283018868,0.699614890885751,0.7006455032892777,0.6140919811320755,0.21432442417360714
3,1,full_fusion_mlp,117,0.7169811320754716,0.699614890885751,0.7070458458827011,0.6251474056603774,0.2115504054803115
3,1,full_fusion_structural_mlp,117,0.712558962264151,0.6944801026957638,0.7279097792471019,0.6251474056603774,0.215194410303912
3,1,full_fusion_tiv_mlp,117,0.7264150943396227,0.7047496790757382,0.7104483107749688,0.6345813679245282,0.209558939869618
3,1,image_fusion_lr,117,0.6518278301886793,0.6097560975609756,0.6524057775235533,0.5860849056603774,0.2313451489404727
3,1,image_fusion_mlp,117,0.6709905660377359,0.6367137355584082,0.6789939693902116,0.6017099056603774,0.2271841363349959
3,1,structural_lr,117,0.5795990566037736,0.5353016688061617,0.5544924504085791,0.5750294811320755,0.24238360630860079
3,1,structural_mlp,117,0.5775353773584906,0.5301668806161746,0.5528056917887078,0.5860849056603774,0.2462391518562231
3,1,structural_tiv_lr,117,0.5784198113207547,0.5340179717586649,0.5537917845023755,0.5750294811320755,0.2424248257238966
3,1,tangent_lr,117,0.6606721698113207,0.6213093709884466,0.608974814268565,0.6472582547169812,0.23091070300294061
3,1,tangent_mlp,117,0.6709905660377359,0.6392811296534018,0.6386629987590788,0.672317216981132,0.22816798269619457
3,1,tiv_lr,117,0.5256485849056604,0.5648267008985879,0.45058612547327964,0.5704599056603774,0.24964388719319106
3,2,full_covariates_lr,115,0.7086153846153845,0.6296296296296297,0.6246289409640444,0.6623076923076923,0.22821047898898794
3,2,full_covariates_tiv_lr,115,0.7141538461538461,0.6521164021164021,0.6340612891019638,0.6723076923076923,0.22671638162323618
3,2,full_functional_lr,115,0.7086153846153845,0.6296296296296297,0.6246289409640444,0.6623076923076923,0.22821047898898794
3,2,full_functional_mlp,115,0.7086153846153845,0.6296296296296297,0.6246289409640444,0.6623076923076923,0.22821047898898794
3,2,full_functional_tiv_mlp,115,0.7141538461538461,0.6521164021164021,0.6340612891019638,0.6723076923076923,0.22671638162323618
3,2,full_fusion_lr,115,0.7086153846153845,0.6296296296296297,0.6246289409640444,0.6623076923076923,0.22821047898898794
3,2,full_fusion_mlp,115,0.7086153846153845,0.6296296296296297,0.6246289409640444,0.6623076923076923,0.22821047898898794
3,2,full_fusion_structural_mlp,115,0.7086153846153845,0.6296296296296297,0.6246289409640444,0.6623076923076923,0.22821047898898794
3,2,full_fusion_tiv_mlp,115,0.7141538461538461,0.6521164021164021,0.6340612891019638,0.6723076923076923,0.22671638162323618
3,2,image_fusion_lr,115,0.5895384615384615,0.6124338624338626,0.5708586084220715,0.5346153846153846,0.2939706946514293
3,2,image_fusion_mlp,115,0.5886153846153845,0.6058201058201058,0.5645233715747854,0.5346153846153846,0.2935568336513566
3,2,structural_lr,115,0.5873846153846153,0.6044973544973545,0.554671232554258,0.5446153846153846,0.3502584430592014
3,2,structural_mlp,115,0.5984615384615385,0.58994708994709,0.5697867880447748,0.5453846153846154,0.2715189959788656
3,2,structural_tiv_lr,115,0.5843076923076924,0.6084656084656085,0.5529352803652658,0.5623076923076924,0.3496585129186646
3,2,tangent_lr,115,0.551076923076923,0.4722222222222222,0.505758772808229,0.5076923076923077,0.2638223304636014
3,2,tangent_mlp,115,0.5630769230769231,0.48148148148148145,0.5230123771819786,0.5476923076923077,0.27467794009884416
3,2,tiv_lr,115,0.4963076923076923,0.470899470899471,0.43110498324705343,0.47307692307692306,0.25103698450098344
3,3,full_covariates_lr,118,0.7226470588235295,0.6603098927294399,0.6909969376719209,0.6861764705882353,0.21316208502571035
3,3,full_covariates_tiv_lr,118,0.7011764705882354,0.6174016686531585,0.6568388503863635,0.6808823529411765,0.21680258569986094
3,3,full_functional_lr,118,0.7264705882352942,0.6781883194278903,0.6946118054583585,0.6608823529411765,0.21391942472070727
3,3,full_functional_mlp,118,0.7082352941176471,0.6817640047675805,0.6595694510920043,0.6429411764705882,0.21807604353333074
3,3,full_functional_tiv_mlp,118,0.7011764705882354,0.6174016686531585,0.6568388503863635,0.6808823529411765,0.21680258569986094
3,3,full_fusion_lr,118,0.7264705882352942,0.6781883194278903,0.6946118054583585,0.6608823529411765,0.21391942472070727
3,3,full_fusion_mlp,118,0.7082352941176471,0.6817640047675805,0.6595694510920043,0.6429411764705882,0.21807604353333074
3,3,full_fusion_structural_mlp,118,0.7082352941176471,0.6817640047675805,0.6595694510920043,0.6429411764705882,0.21807604353333074
3,3,full_fusion_tiv_mlp,118,0.7011764705882354,0.6174016686531585,0.6568388503863635,0.6808823529411765,0.21680258569986094
3,3,image_fusion_lr,118,0.5973529411764706,0.5876042908224076,0.5332162193303503,0.5061764705882352,0.23830426828315648
3,3,image_fusion_mlp,118,0.6070588235294119,0.600715137067938,0.5249620475868386,0.4914705882352941,0.23829429083279857
3,3,structural_lr,118,0.5502941176470588,0.533969010727056,0.4390244816996505,0.5355882352941177,0.35504213968103226
3,3,structural_mlp,118,0.6173529411764705,0.5578069129916567,0.5011798535406219,0.5367647058823529,0.24153133140973831
3,3,structural_tiv_lr,118,0.55,0.5303933253873659,0.4388399952234631,0.5355882352941177,0.35598986207814615
3,3,tangent_lr,118,0.5973529411764706,0.5876042908224076,0.5332162193303503,0.5061764705882352,0.23830426828315648
3,3,tangent_mlp,118,0.6070588235294119,0.600715137067938,0.5249620475868386,0.4914705882352941,0.23829429083279857
3,3,tiv_lr,118,0.43823529411764706,0.4195470798569726,0.4078603759228301,0.47,0.25001924843518414
4,1,full_covariates_lr,117,0.7257495590828925,0.7049180327868853,0.7532678159250352,0.656084656084656,0.21255230179750836
4,1,full_covariates_tiv_lr,117,0.7087007642563198,0.6809583858764188,0.7189820839643036,0.623015873015873,0.23069943629484127
4,1,full_functional_lr,117,0.7589653145208701,0.7477931904161412,0.7906097329346168,0.6759259259259259,0.20400797553030312
4,1,full_functional_mlp,117,0.7648442092886537,0.7452711223203027,0.7935173683895058,0.7116402116402116,0.20481255299873502
4,1,full_functional_tiv_mlp,117,0.7533803644914755,0.7162673392181589,0.7712311770760334,0.6957671957671958,0.21870493543269406
4,1,full_fusion_lr,117,0.7589653145208701,0.7477931904161412,0.7906097329346168,0.6759259259259259,0.20400797553030312
4,1,full_fusion_mlp,117,0.7648442092886537,0.7452711223203027,0.7935173683895058,0.7116402116402116,0.20481255299873502
4,1,full_fusion_structural_mlp,117,0.7648442092886537,0.7452711223203027,0.7935173683895058,0.7116402116402116,0.20481255299873502
4,1,full_fusion_tiv_mlp,117,0.7533803644914755,0.7162673392181589,0.7712311770760334,0.6957671957671958,0.21870493543269406
4,1,image_fusion_lr,117,0.7075249853027631,0.6569987389659521,0.7217393583451294,0.6574074074074074,0.217375353490655
4,1,image_fusion_mlp,117,0.7107583774250441,0.6494325346784363,0.717185951041355,0.667989417989418,0.21850496665313435
4,1,structural_lr,117,0.6725455614344503,0.5901639344262295,0.6654364956413522,0.6494708994708995,0.23091646345271985
4,1,structural_mlp,117,0.6787184009406232,0.5989911727616645,0.6759958657598916,0.6468253968253969,0.2284362468079196
4,1,structural_tiv_lr,117,0.6740152851263963,0.5901639344262295,0.6656124392788457,0.6574074074074074,0.23101303705231407
4,1,tangent_lr,117,0.697530864197531,0.6759142496847415,0.7170241476622129,0.6732804232804233,0.2366644509735323
4,1,tangent_mlp,117,0.6922398589065256,0.6658259773013872,0.7126557125350622,0.6613756613756614,0.2354189284046064
4,1,tiv_lr,117,0.5367430922986478,0.5737704918032788,0.4761617417935663,0.5436507936507937,0.24996483312512674
4,2,full_covariates_lr,117,0.7016908212560387,0.6513994910941476,0.6218702623091533,0.6865942028985508,0.2197161793856033
4,2,full_covariates_tiv_lr,117,0.7185990338164251,0.6972010178117048,0.6580980506500426,0.6585144927536233,0.21765891832965573
4,2,full_functional_lr,117,0.6038647342995169,0.594147582697201,0.5101971631916339,0.582427536231884,0.24471350391297722
4,2,full_functional_mlp,117,0.6482487922705314,0.6246819338422392,0.5640715612623554,0.6000905797101449,0.2337137321105088
4,2,full_functional_tiv_mlp,117,0.661231884057971,0.6526717557251909,0.5782001936203814,0.6385869565217391,0.23167476185892483
4,2,full_fusion_lr,117,0.5664251207729468,0.5776081424936387,0.470915519037405,0.5317028985507246,0.24979025771173768
4,2,full_fusion_mlp,117,0.5664251207729468,0.5776081424936387,0.470915519037405,0.5317028985507246,0.24979025771173768
4,2,full_fusion_structural_mlp,117,0.5966183574879227,0.6005089058524173,0.4899965764113247,0.588768115942029,0.26060582551867384
4,2,full_fusion_tiv_mlp,117,0.6225845410628018,0.6081424936386769,0.5122355928042432,0.6145833333333333,0.23991341888714443
4,2,image_fusion_lr,117,0.5664251207729468,0.5776081424936387,0.470915519037405,0.5317028985507246,0.24979025771173768
4,2,image_fusion_mlp,117,0.5664251207729468,0.5776081424936387,0.470915519037405,0.5317028985507246,0.24979025771173768
4,2,structural_lr,117,0.5664251207729468,0.5776081424936387,0.470915519037405,0.5317028985507246,0.24979025771173768
