repeat,fold,model,n,auc,within_site_auc,ap,balanced_accuracy,brier
4,3,structural_mlp,101,0.6646341463414633,0.5727969348659003,0.5124151363351533,0.609959349593496,0.2340886675930737
4,3,structural_tiv_lr,101,0.6398373983739837,0.5938697318007663,0.5007685909232681,0.5939024390243902,0.36623162011857896
4,3,tangent_lr,101,0.6357723577235772,0.5938697318007663,0.5569117401686873,0.6286585365853659,0.24783371024800743
4,3,tangent_mlp,101,0.6239837398373983,0.60727969348659,0.5385617444607271,0.6004065040650406,0.24145736570264117
4,3,tiv_lr,101,0.5235772357723577,0.49233716475095785,0.42624237383566055,0.5394308943089431,0.24989829437411737
5,1,full_covariates_lr,101,0.6719128329297821,0.6546112115732369,0.6230235413193695,0.6333736884584342,0.23874733090641498
5,1,full_covariates_tiv_lr,101,0.6836158192090395,0.6708860759493671,0.6406008742456779,0.6452784503631961,0.23394556763963734
5,1,full_functional_lr,101,0.6610169491525424,0.6003616636528029,0.6123350512579917,0.6281275221953189,0.22882645143934677
5,1,full_functional_mlp,101,0.6739305891848264,0.6329113924050633,0.6226461874239492,0.6688861985472155,0.22753337703693666
5,1,full_functional_tiv_mlp,101,0.6674737691686844,0.6166365280289332,0.5930767990103591,0.660411622276029,0.22588368531553527
5,1,full_fusion_lr,101,0.6610169491525424,0.6003616636528029,0.6123350512579917,0.6281275221953189,0.22882645143934677
